generated by /home/ivandevert/get_station_catalog.ipynb
index|station_name|slat|slon|sele|sdep|source
2565|NC.JEG|37.51379|-122.463417|169.0|0.0|ncedc
2566|NC.JEL|36.927364|-121.827759|55.0|0.0|ncedc
2567|NC.JELB|36.927448|-121.827637|81.0|0.0|ncedc
2568|NC.JFP|37.360447|-122.189857|291.0|0.0|ncedc
2569|NC.JGR|37.516041|-122.458153|282.0|0.0|ncedc
2570|NC.JHL|37.109085|-121.834541|841.0|0.0|ncedc
2571|NC.JHP|37.444084|-122.304001|341.0|0.0|ncedc
2572|NC.JHU|37.214272|-122.171677|234.0|0.0|ncedc
2573|NC.JJO|37.20631|-121.977257|343.0|0.0|ncedc
2574|NC.JJR|37.344494|-122.202736|400.0|0.0|ncedc
2575|NC.JLA|37.154259|-121.733994|308.0|0.0|ncedc
2576|NC.JLAB|37.15432|-121.734673|318.0|0.0|ncedc
2577|NC.JLO|37.1014|-121.87728|744.6|1.7|ncedc
2578|NC.JLX|37.201942|-121.987427|218.0|0.0|ncedc
2579|NC.JMG|37.637493|-122.475952|161.0|0.0|ncedc
2580|NC.JMGB|37.637192|-122.474823|170.0|0.0|ncedc
2581|NC.JMM|37.01068|-121.70568|561.0|0.0|ncedc
2582|NC.JMP|37.455425|-122.16642|1.0|0.0|ncedc
2583|NC.JNA|37.176998|-121.844666|512.0|0.0|ncedc
2584|NC.JPC|37.270802|-122.212761|257.0|0.0|ncedc
2585|NC.JPE|37.284159|-122.209292|442.0|0.0|ncedc
2586|NC.JPL|36.977467|-121.833832|92.0|0.0|ncedc
2587|NC.JPP|37.262589|-122.214157|139.0|0.0|ncedc
2588|NC.JPR|37.795269|-122.474953|94.0|0.0|ncedc
2589|NC.JPS|37.198364|-122.34848|44.0|0.0|ncedc
2590|NC.JPSB|37.198551|-122.34671|64.0|0.0|ncedc
2591|NC.JRG|37.037785|-121.965691|207.0|0.0|ncedc
2592|NC.JRR|37.054333|-121.727829|399.0|0.0|ncedc
2593|NC.JSA|37.582249|-122.420059|221.0|0.0|ncedc
2594|NC.JSB|37.674332|-122.398552|180.0|0.0|ncedc
2595|NC.JSC|37.284286|-122.124184|329.0|0.0|ncedc
2596|NC.JSCB|37.284153|-122.123688|352.0|0.0|ncedc
2597|NC.JSF|37.404587|-122.174072|112.0|0.0|ncedc
2598|NC.JSFB|37.403721|-122.175957|118.0|0.0|ncedc
2599|NC.JSG|37.283165|-122.050766|166.0|0.0|ncedc
2600|NC.JSGB|37.28397|-122.050171|134.0|0.0|ncedc
2601|NC.JSJ|37.333778|-122.092316|122.0|0.0|ncedc
2602|NC.JSM|37.212635|-122.169113|253.0|0.0|ncedc
2603|NC.JSP|37.586441|-122.502167|30.0|0.0|ncedc
2604|NC.JSS|37.169491|-121.931824|921.0|0.0|ncedc
2605|NC.JST|37.205566|-121.798592|103.0|0.0|ncedc
2606|NC.JSV|37.07381|-122.00204|227.0|0.0|ncedc
2607|NC.JTG|37.028465|-121.877731|204.0|0.0|ncedc
2608|NC.JUC|37.00103|-122.049042|156.0|0.0|ncedc
2609|NC.JUM|37.160671|-121.898994|1027.0|0.0|ncedc
2610|NC.K001|41.807095|-124.175247|-2.0|0.0|ncedc
2611|NC.K002|41.363411|-124.01931|45.0|0.0|ncedc
2612|NC.K003|40.935638|-124.099701|36.0|0.0|ncedc
2613|NC.K004|40.246887|-124.119537|170.0|0.0|ncedc
2614|NC.KBB|40.197128|-123.851517|538.0|0.0|ncedc
2615|NC.KBL|41.27242|-123.18875|1809.3|0.7|ncedc
2616|NC.KBN|39.892372|-123.19503|1329.0|0.0|ncedc
2617|NC.KBO|42.212357|-124.225983|1010.0|0.0|ncedc
2618|NC.KBR|40.728973|-123.954521|795.0|0.0|ncedc
2619|NC.KBS|39.917187|-123.595612|1120.0|0.0|ncedc
2620|NC.KBSB|39.914517|-123.596812|1077.7|1.3|ncedc
2621|NC.KBU|40.24553|-123.8532|577.0|0.0|ncedc
2622|NC.KCO|40.256748|-124.265984|892.0|0.0|ncedc
2623|NC.KCP|39.68631|-123.58242|1261.0|0.0|ncedc
2624|NC.KCPB|39.68631|-123.58242|1261.0|0.0|ncedc
2625|NC.KCPC|39.68555|-123.58183|1269.2|1.8|ncedc
2626|NC.KCR|40.426441|-123.820641|873.0|0.0|ncedc
2627|NC.KCS|40.53791|-123.513939|1640.0|0.0|ncedc
2628|NC.KCSB|40.538363|-123.513998|1658.5|0.0|ncedc
2629|NC.KCT|40.475567|-124.337486|378.0|0.0|ncedc
2630|NC.KEB|42.872211|-124.334251|818.0|0.0|ncedc
2631|NC.KFB|41.72802|-123.79541|1616.7|0.0|ncedc
2632|NC.KFP|39.638885|-123.42514|768.0|0.0|ncedc
2633|NC.KGM|40.758789|-123.673798|1604.0|0.0|ncedc
2634|NC.KHB|40.659901|-123.219658|1864.0|0.0|ncedc
2635|NC.KHBB|40.659901|-123.219658|1864.0|0.0|ncedc
2636|NC.KHM|40.874493|-123.732361|1476.0|0.0|ncedc
2637|NC.KHMB|40.874748|-123.73259|1501.0|0.0|ncedc
2638|NC.KIP|39.808407|-123.4813|1341.0|0.0|ncedc
2639|NC.KJJ|40.24744|-124.308273|693.0|0.0|ncedc
2640|NC.KKP|40.145794|-123.46965|1226.0|0.0|ncedc
2641|NC.KLR|40.062937|-123.330835|1024.1|0.9|ncedc
2642|NC.KMP|40.417511|-124.120613|931.0|0.0|ncedc
2643|NC.KMPB|40.417194|-124.120758|938.0|0.0|ncedc
2644|NC.KMR|40.202175|-123.708633|915.0|0.0|ncedc
2645|NC.KOM|41.278717|-123.453148|1844.0|0.0|ncedc
2646|NC.KPP|40.345791|-123.363281|1738.0|0.0|ncedc
2647|NC.KPPB|40.34587|-123.36322|1738.0|0.0|ncedc
2648|NC.KPR|40.2196|-124.05732|450.0|0.0|ncedc
2649|NC.KRK|39.563152|-123.18367|1259.0|0.0|ncedc
2650|NC.KRM|41.522068|-123.906281|1247.0|0.0|ncedc
2651|NC.KRMB|41.522957|-123.907974|1266.0|0.0|ncedc
2652|NC.KRP|41.157654|-124.0233|813.0|0.0|ncedc
2653|NC.KSC|42.344109|-124.165504|1261.0|0.0|ncedc
2654|NC.KSH|41.15159|-123.88243|941.0|0.0|ncedc
2655|NC.KSM|40.186806|-124.175682|931.0|0.0|ncedc
2656|NC.KSP|39.518253|-123.50164|809.0|0.0|ncedc
2657|NC.KSX|41.830833|-123.87677|1120.0|0.0|ncedc
2658|NC.KSXB|41.830379|-123.876884|1136.0|0.0|ncedc
2659|NC.KTD|41.05387|-124.15057|101.0|0.0|ncedc
2660|NC.KTJ|40.0548|-123.975387|304.4|2.6|ncedc
2661|NC.KTR|41.908474|-123.377548|1347.0|0.0|ncedc
2662|NC.L001|40.225349|-121.075737|1384.0|0.0|ncedc
2663|NC.L002|40.171329|-121.072609|1441.0|0.0|ncedc
2664|NC.L003|40.162472|-120.965401|1139.0|0.0|ncedc
2665|NC.LAB|41.48671|-121.82048|1618.0|0.0|ncedc
2666|NC.LAC|40.427452|-122.384941|198.0|0.0|ncedc
2667|NC.LAM|41.609867|-122.625587|1769.0|0.0|ncedc
2668|NC.LAMB|41.610001|-122.625526|1789.0|0.0|ncedc
2669|NC.LAMC|41.60969|-122.62567|1803.0|0.0|ncedc
2670|NC.LAS|41.59935|-121.577728|2047.0|0.0|ncedc
2671|NC.LASB|41.60013|-121.57971|2040.0|0.9|ncedc
2672|NC.LASH|41.26028|-121.94918|1118.6|0.0|ncedc
2673|NC.LBC|40.836742|-121.34993|1525.0|0.0|ncedc
2674|NC.LBE|41.301744|-121.719011|1750.0|0.0|ncedc
2675|NC.LBF|41.347065|-121.890976|1961.0|0.0|ncedc
2676|NC.LBK|41.083817|-122.667313|1304.0|0.0|ncedc
2677|NC.LBL|41.79533|-122.15616|2368.2|0.0|ncedc
2678|NC.LBO|41.4921|-122.24427|1544.0|0.0|ncedc
2679|NC.LBP|40.316711|-122.881935|1019.0|0.0|ncedc
2680|NC.LBR|41.40942|-122.06776|1601.0|6.0|ncedc
2681|NC.LBU|40.8044|-121.64347|2006.0|0.0|ncedc
2682|NC.LCF|40.486191|-121.527|2419.0|0.0|ncedc
2683|NC.LCL|40.6375|-121.04344|2211.0|1.0|ncedc
2684|NC.LCM|40.146782|-121.522781|1806.0|0.0|ncedc
2685|NC.LCSB|41.415878|-122.393814|1115.0|0.0|ncedc
2686|NC.LDB|40.431046|-121.786324|1173.0|0.0|ncedc
2687|NC.LDBB|40.431381|-121.786662|1180.2|1.8|ncedc
2688|NC.LDH|40.511902|-121.581596|2060.0|0.0|ncedc
2689|NC.LDL|41.38136|-122.29369|1705.0|1.0|ncedc
2690|NC.LEL|40.464207|-121.518044|2414.0|0.0|ncedc
2691|NC.LGB|41.334183|-122.187706|1952.0|0.0|ncedc
2692|NC.LGM|41.599316|-121.836304|1607.0|0.0|ncedc
2693|NC.LGO|40.41862|-120.80602|1606.0|0.0|ncedc
2694|NC.LGP|40.912281|-122.829491|1265.0|0.0|ncedc
2695|NC.LGY|41.34488|-122.19581|2419.0|1.0|ncedc
2696|NC.LHC|40.804298|-121.517059|1012.0|0.0|ncedc
2697|NC.LHE|41.628582|-122.231636|2117.0|0.0|ncedc
2698|NC.LHK|40.432987|-121.277916|2014.0|0.0|ncedc
2699|NC.LMC|41.274158|-122.121971|1062.0|0.0|ncedc
2700|NC.LME|40.537636|-121.57132|1772.0|0.0|ncedc
2701|NC.LMH|41.578678|-121.658516|2201.0|0.0|ncedc
2702|NC.LMHB|41.57843|-121.65866|2216.3|0.7|ncedc
2703|NC.LMI|40.512169|-122.149147|204.0|0.0|ncedc
2704|NC.LMP|41.487965|-122.154762|1860.0|0.0|ncedc
2705|NC.LPD|41.193829|-121.697319|1211.0|0.0|ncedc
2706|NC.LPG|40.145138|-122.687881|574.0|0.0|ncedc
2707|NC.LPK|41.455257|-122.543716|1880.0|0.0|ncedc
2708|NC.LRB|40.143227|-122.557716|308.0|0.0|ncedc
2709|NC.LRD|40.465038|-121.46344|2325.0|0.0|ncedc
2710|NC.LRR|40.466305|-121.622299|1817.0|0.0|ncedc
2711|NC.LRSB|41.58148|-121.52358|2385.1|0.9|ncedc
2712|NC.LSB|41.697278|-122.471395|923.6|1.4|ncedc
2713|NC.LSD|41.90748|-121.8825|1525.4|0.6|ncedc
2714|NC.LSF|40.658173|-122.523705|1042.0|0.0|ncedc
2715|NC.LSG|41.085435|-122.254766|1439.0|0.0|ncedc
2716|NC.LSH|40.793335|-122.039566|738.0|0.0|ncedc
2717|NC.LSI|40.396595|-121.423134|1857.0|0.0|ncedc
2718|NC.LSL|40.426987|-121.53463|2004.0|0.0|ncedc
2719|NC.LSM|40.279812|-121.302826|1821.0|0.0|ncedc
2720|NC.LSR|41.106956|-122.270615|1524.0|0.0|ncedc
2721|NC.LTC|40.20842|-122.125481|233.0|0.0|ncedc
2722|NC.LTI|41.176098|-121.488792|1156.0|0.0|ncedc
2723|NC.LVR|40.039371|-122.672501|943.0|0.0|ncedc
2724|NC.LWH|40.641796|-121.94857|539.0|0.0|ncedc
2725|NC.LWHB|40.6415|-121.94737|585.0|0.0|ncedc
2726|NC.LWPB|40.59406|-121.37981|2487.8|1.2|ncedc
2727|NC.MBE|36.745384|-119.28286|990.0|0.0|ncedc
2728|NC.MBEB|36.74569|-119.28349|1016.0|0.0|ncedc
2729|NC.MBM|37.78348|-118.90163|2771.3|0.7|ncedc
2730|NC.MBO|37.684986|-120.370773|266.0|0.0|ncedc
2731|NC.MBS1|37.761024|-118.944542|2025.0|100.0|ncedc
2732|NC.MBU|37.559734|-120.075615|1248.0|0.0|ncedc
2733|NC.MBUB|37.55932|-120.07555|1275.4|0.0|ncedc
2734|NC.MCB|37.644394|-118.896835|2391.0|0.0|ncedc
2735|NC.MCD|37.54805|-118.443352|1411.0|0.0|ncedc
2736|NC.MCL|37.590321|-118.825233|2581.0|0.0|ncedc
2737|NC.MCM|37.609402|-118.873566|2219.0|0.0|ncedc
2738|NC.MCO|37.618992|-118.862953|2186.0|0.0|ncedc
2739|NC.MCS|37.654873|-118.905762|2417.0|0.0|ncedc
2740|NC.MCU|37.97316|-120.619453|309.0|0.0|ncedc
2741|NC.MCUB|37.975384|-120.620247|408.0|0.0|ncedc
2742|NC.MCUC|37.97342|-120.6161|356.1|0.9|ncedc
2743|NC.MCV|37.590027|-118.829109|2542.0|0.0|ncedc
2744|NC.MCY|37.642929|-119.029137|2943.0|0.0|ncedc
2745|NC.MDC|37.70969|-119.041862|2493.0|0.0|ncedc
2746|NC.MDH|37.679752|-118.908821|2349.0|0.0|ncedc
2747|NC.MDH1|37.679752|-118.908821|-243.0|2592.0|ncedc
2748|NC.MDP|37.632462|-119.07972|2315.0|0.0|ncedc
2749|NC.MDP1|37.632462|-119.07972|2153.0|100.0|ncedc
2750|NC.MDPB|37.632267|-119.079353|2360.0|0.0|ncedc
2751|NC.MDR|37.637959|-118.835876|2191.0|0.0|ncedc
2752|NC.MDY|37.658039|-119.012154|2789.0|0.0|ncedc
2753|NC.MED|37.35835|-118.9976|2267.2|1.8|ncedc
2754|NC.MEM|37.666042|-118.939774|2473.0|0.0|ncedc
2755|NC.MFA|37.97395|-120.97012|44.0|0.0|ncedc
2756|NC.MFB|37.429314|-118.428917|1348.0|0.0|ncedc
2757|NC.MGP|37.626419|-118.902519|2190.0|0.0|ncedc
2758|NC.MGPB|37.62608|-118.902885|2190.0|0.0|ncedc
2759|NC.MGS|36.85805|-119.92023|91.0|0.0|ncedc
2760|NC.MHD|37.117069|-119.894958|147.0|0.0|ncedc
2761|NC.MINS|37.65377|-119.060928|2796.0|0.0|ncedc
2762|NC.MLC|37.61211|-118.915283|2471.0|0.0|ncedc
2763|NC.MLH|37.678551|-118.814964|2101.0|0.0|ncedc
2764|NC.MLI|37.636761|-119.017906|3075.0|0.0|ncedc
2765|NC.MLK|37.664082|-118.976524|2644.0|0.0|ncedc
2766|NC.MLM|37.728031|-118.94693|2501.0|0.0|ncedc
2767|NC.MLR|38.091385|-120.162529|1349.0|0.0|ncedc
2768|NC.MMI|37.419617|-119.743813|1288.0|0.0|ncedc
2769|NC.MMLB|37.659092|-118.979065|2656.0|0.0|ncedc
2770|NC.MMP|37.609707|-119.028702|2818.0|0.0|ncedc
2771|NC.MMS|37.630375|-119.031746|3324.0|0.0|ncedc
2772|NC.MMT|37.376038|-119.179619|2714.0|0.0|ncedc
2773|NC.MMX1|37.617115|-118.959755|2305.0|100.0|ncedc
2774|NC.MNH|38.145729|-120.814796|189.0|0.0|ncedc
2775|NC.MNHB|38.145866|-120.813614|206.0|0.0|ncedc
2776|NC.MOY|37.89957|-120.569069|148.0|0.0|ncedc
2777|NC.MPARD|38.255131|-120.848907|184.0|0.0|ncedc
2778|NC.MPR|37.80431|-120.014099|1386.0|0.0|ncedc
2779|NC.MQ1P|37.612782|-119.021309|2740.0|0.0|ncedc
2780|NC.MQ2P|37.643108|-119.029099|2955.0|0.0|ncedc
2781|NC.MQ3P|37.61713|-119.006866|2620.0|0.0|ncedc
2782|NC.MRC|37.67374|-118.50708|2023.0|0.0|ncedc
2783|NC.MRD|37.598011|-119.058083|2672.0|0.0|ncedc
2784|NC.MRF|38.245167|-120.518166|748.0|0.0|ncedc
2785|NC.MRH|36.286282|-119.087105|432.0|0.0|ncedc
2786|NC.MSL|37.616718|-118.956573|2479.0|0.0|ncedc
2787|NC.MST|37.903996|-120.407097|352.0|0.0|ncedc
2788|NC.MSV|38.2299|-120.613983|852.0|0.0|ncedc
2789|NC.MSVB|38.229962|-120.614163|847.0|0.0|ncedc
2790|NC.MTC|37.63155|-118.966064|2371.0|0.0|ncedc
2791|NC.MTL|37.62471|-120.57217|75.0|0.0|ncedc
2792|NC.MTU|37.353161|-118.563263|1792.0|0.0|ncedc
2793|NC.MWB|37.16832|-118.337975|1544.0|0.0|ncedc
2794|NC.MWR|37.22918|-119.39809|1857.0|0.0|ncedc
2795|NC.MYL|37.383492|-120.420525|57.0|0.0|ncedc
2796|NC.N001|37.960415|-122.494141|2.0|0.0|ncedc
2797|NC.N002|38.182613|-122.140739|12.0|0.0|ncedc
2798|NC.N003|38.108955|-122.553757|10.0|0.0|ncedc
2799|NC.N004|38.449047|-122.661362|102.0|0.0|ncedc
2800|NC.N005|38.534065|-122.788361|33.0|0.0|ncedc
2801|NC.N006|38.406288|-122.709152|11.0|0.0|ncedc
2802|NC.N007|38.446449|-122.69519|64.0|0.0|ncedc
2803|NC.N008|38.428444|-122.682053|166.0|0.0|ncedc
2804|NC.N009|38.351433|-122.631638|245.0|0.0|ncedc
2805|NC.N010|38.45293|-122.7593|34.0|0.0|ncedc
2806|NC.N011|38.303661|-122.680763|64.0|0.0|ncedc
2807|NC.N012|38.313808|-122.490303|29.0|0.0|ncedc
2808|NC.N013|38.299305|-122.550179|411.0|0.0|ncedc
2809|NC.N014|38.247311|-122.609909|14.0|0.0|ncedc
2810|NC.N015|38.447731|-122.720093|48.0|0.0|ncedc
2811|NC.N016|38.298752|-122.284843|4.0|0.0|ncedc
2812|NC.N017|38.05299|-122.658661|208.0|0.0|ncedc
2813|NC.N018|38.096916|-122.854378|14.0|0.0|ncedc
2814|NC.N019|38.301113|-122.401283|182.0|0.0|ncedc
2815|NC.N019B|38.300953|-122.401543|197.0|0.0|ncedc
2816|NC.N020|38.296391|-122.2948|13.0|0.0|ncedc
2817|NC.N021|38.297359|-122.287453|5.0|0.0|ncedc
2818|NC.N022|37.878597|-122.457253|12.0|0.0|ncedc
2819|NC.NAD|38.459942|-121.970421|38.0|0.0|ncedc
2820|NC.NAP|38.438164|-122.249924|714.0|0.0|ncedc
2821|NC.NAPB|38.439056|-122.252266|724.0|0.0|ncedc
2822|NC.NAPC|38.43951|-122.25272|716.0|0.0|ncedc
2823|NC.NBC|38.34385|-122.83392|174.0|0.0|ncedc
2824|NC.NBO|37.92144|-122.718056|91.0|0.0|ncedc
2825|NC.NBP|38.668148|-122.194672|836.0|0.0|ncedc
2826|NC.NBPB|38.667877|-122.193963|848.0|0.0|ncedc
2827|NC.NBR|38.261005|-122.550987|106.0|0.0|ncedc
2828|NC.NBRB|38.260208|-122.551788|94.0|0.0|ncedc
2829|NC.NCC|38.001984|-122.47467|104.0|0.0|ncedc
2830|NC.NCF|38.321144|-122.796173|75.0|0.0|ncedc
2831|NC.NCO|38.32001|-122.72462|101.0|0.0|ncedc
2832|NC.NCP|38.78587|-122.123947|505.0|0.0|ncedc
2833|NC.NCT|37.997211|-122.61573|225.0|0.0|ncedc
2834|NC.NDH|38.765438|-121.912949|42.0|0.0|ncedc
2835|NC.NEA|38.309883|-122.943001|31.0|0.0|ncedc
2836|NC.NEH|38.336559|-122.810822|84.0|0.0|ncedc
2837|NC.NFI|37.698334|-123.001282|23.0|0.0|ncedc
2838|NC.NFR|38.52248|-123.162186|484.0|0.0|ncedc
2839|NC.NFRB|38.522823|-123.162026|522.0|0.0|ncedc
2840|NC.NFV|38.46769|-122.896507|44.0|0.0|ncedc
2841|NC.NFVB|38.46604|-122.896387|63.0|0.0|ncedc
2842|NC.NGI|38.11945|-121.95544|1.6|0.0|ncedc
2843|NC.NGV|38.280666|-122.215233|249.0|0.0|ncedc
2844|NC.NGVB|38.28043|-122.21582|234.0|0.0|ncedc
2845|NC.NHC|38.21748|-122.357674|3.0|0.0|ncedc
2846|NC.NHF|38.049622|-122.523315|39.0|0.0|ncedc
2847|NC.NHM|38.154861|-121.804382|33.0|0.0|ncedc
2848|NC.NHS|38.656517|-122.614418|1213.0|0.0|ncedc
2849|NC.NHV|38.164879|-122.712959|144.0|0.0|ncedc
2850|NC.NIM|38.561607|-122.265373|534.0|0.0|ncedc
2851|NC.NIMB|38.561417|-122.265404|550.0|0.0|ncedc
2852|NC.NKPH|38.095919|-122.948013|27.0|0.0|ncedc
2853|NC.NLB|38.7427|-122.553063|371.0|0.0|ncedc
2854|NC.NLH|38.122814|-122.149216|180.0|0.0|ncedc
2855|NC.NLL|38.85146|-122.26834|716.0|0.0|ncedc
2856|NC.NLN|38.152599|-122.713341|96.0|0.0|ncedc
2857|NC.NMB|38.76294|-121.9295|67.6|0.0|ncedc
2858|NC.NMC|38.59095|-122.912857|119.0|0.0|ncedc
2859|NC.NMH|38.669369|-122.633209|1288.0|0.0|ncedc
2860|NC.NMI|38.076012|-122.258499|40.0|0.0|ncedc
2861|NC.NMK|38.2813|-122.08312|122.8|0.0|ncedc
2862|NC.NMT|38.805771|-122.447693|412.0|0.0|ncedc
2863|NC.NMTB|38.805685|-122.447567|418.4|1.6|ncedc
2864|NC.NMW|38.550346|-122.723236|119.0|0.0|ncedc
2865|NC.NNI|38.073259|-122.706851|31.0|0.0|ncedc
2866|NC.NOL|38.04026|-122.79467|17.0|0.0|ncedc
2867|NC.NOLB|38.04248|-122.79684|26.0|0.0|ncedc
2868|NC.NPR|37.996521|-123.017685|133.0|0.0|ncedc
2869|NC.NPRB|37.996422|-123.019493|124.0|0.0|ncedc
2870|NC.NPV|38.642693|-122.4272|187.0|0.0|ncedc
2871|NC.NRL|37.835102|-122.537384|111.0|0.0|ncedc
2872|NC.NRR|38.53056|-122.096283|490.0|0.0|ncedc
2873|NC.NSC|38.57202|-122.252243|302.0|0.0|ncedc
2874|NC.NSH|38.519852|-122.608231|307.0|0.0|ncedc
2875|NC.NSM|38.348785|-122.57795|711.0|0.0|ncedc
2876|NC.NSP|38.200253|-122.464401|192.0|0.0|ncedc
2877|NC.NTA|37.923054|-122.598305|746.0|0.0|ncedc
2878|NC.NTAB|37.923069|-122.598289|733.0|0.0|ncedc
2879|NC.NTAC|37.923717|-122.596481|783.0|0.0|ncedc
2880|NC.NTB|38.24741|-122.931442|115.0|0.0|ncedc
2881|NC.NTO|38.143608|-122.449692|-2.0|0.0|ncedc
2882|NC.NTOM|38.2405|-122.90617|45.5|2.5|ncedc
2883|NC.NTR|38.240391|-122.798424|106.0|0.0|ncedc
2884|NC.NTY|38.389133|-122.662704|340.0|0.0|ncedc
2885|NC.NTYB|38.38921|-122.662971|335.0|0.0|ncedc
2886|NC.NVA|38.415592|-122.116493|795.0|0.0|ncedc
2887|NC.NVC|38.400493|-122.106353|856.5|0.0|ncedc
2888|NC.NVE|38.376266|-122.44503|784.0|0.0|ncedc
2889|NC.NWL|38.657318|-121.714598|9.4|0.0|ncedc
2890|NC.NWR|38.457073|-122.88842|33.0|0.0|ncedc
2891|NC.NWS|38.62996|-122.40126|320.0|0.0|ncedc
2892|NC.O001|39.506935|-121.608658|65.0|0.0|ncedc
2893|NC.OBH|39.652721|-121.463211|888.0|0.0|ncedc
2894|NC.OBHB|39.65176|-121.461945|921.0|0.0|ncedc
2895|NC.OCM|39.524242|-121.623672|71.0|0.0|ncedc
2896|NC.OCR|39.867935|-121.751839|538.0|0.0|ncedc
2897|NC.OGO|39.653793|-121.613235|155.0|0.0|ncedc
2898|NC.OHC|39.335896|-121.485306|55.0|0.0|ncedc
2899|NC.ORA|39.469604|-121.41494|561.0|0.0|ncedc
2900|NC.ORD|39.554745|-121.500336|343.0|0.0|ncedc
2901|NC.OST|39.371059|-121.58577|9.0|0.0|ncedc
2902|NC.OSU|39.270485|-121.853065|34.0|0.0|ncedc
2903|NC.OWY|39.453388|-121.487549|143.0|0.0|ncedc
2904|NC.PAB|35.157284|-120.637596|143.0|0.0|ncedc
2905|NC.PABB|35.15892|-120.639915|170.0|0.0|ncedc
2906|NC.PAD|35.640049|-120.866219|430.0|0.0|ncedc
2907|NC.PADB|35.641117|-120.866577|442.0|0.0|ncedc
2908|NC.PAG|35.732487|-120.250351|436.0|0.0|ncedc
2909|NC.PAGB|35.730652|-120.249863|480.0|0.0|ncedc
2910|NC.PAN|35.780056|-120.907135|426.0|0.0|ncedc
2911|NC.PAP|35.895855|-121.366852|1044.0|0.0|ncedc
2912|NC.PAR|36.249279|-120.342773|452.0|0.0|ncedc
2913|NC.PARB|36.24927|-120.34372|466.0|0.0|ncedc
2914|NC.PBC|36.32026|-120.95414|706.0|0.0|ncedc
2915|NC.PBI|35.161404|-120.474968|522.0|0.0|ncedc
2916|NC.PBIB|35.1614|-120.475166|522.0|0.0|ncedc
2917|NC.PBM|35.394451|-120.353897|1049.0|0.0|ncedc
2918|NC.PBO|35.68674|-120.00061|237.0|0.0|ncedc
2919|NC.PBP|35.579121|-120.077484|569.0|0.0|ncedc
2920|NC.PBS|35.745735|-120.149017|811.0|0.0|ncedc
2921|NC.PBW|36.316666|-120.930893|302.0|0.0|ncedc
2922|NC.PCA|35.931488|-120.338257|1163.0|0.0|ncedc
2923|NC.PCB|35.518372|-121.060661|164.0|0.0|ncedc
2924|NC.PCC|36.089767|-121.163612|409.0|0.0|ncedc
2925|NC.PCE|36.01585|-120.29402|355.0|0.0|ncedc
2926|NC.PCH|35.888462|-120.427284|479.0|0.0|ncedc
2927|NC.PCHB|35.888462|-120.427284|479.0|0.0|ncedc
2928|NC.PCHC|35.888889|-120.427559|479.0|0.0|ncedc
2929|NC.PCHD|35.888139|-120.430514|516.9|0.0|ncedc
2930|NC.PCM|35.8055|-120.40963|671.0|0.0|ncedc
2931|NC.PCR|36.093887|-120.435753|261.0|0.0|ncedc
2932|NC.PDR|36.335754|-120.370026|428.0|0.0|ncedc
2933|NC.PDRB|36.334083|-120.368897|447.9|0.0|ncedc
2934|NC.PGH|35.830761|-120.353844|405.0|0.0|ncedc
2935|NC.PHA|35.836178|-120.398613|398.0|0.0|ncedc
2936|NC.PHB|36.248692|-120.084267|79.0|0.0|ncedc
2937|NC.PHC|35.682163|-121.153725|502.0|0.0|ncedc
2938|NC.PHF|35.881638|-120.401558|457.0|0.0|ncedc
2939|NC.PHO|35.866665|-120.479713|753.0|0.0|ncedc
2940|NC.PHOB|35.866611|-120.479607|796.0|0.0|ncedc
2941|NC.PHOC|35.866745|-120.479567|802.0|0.0|ncedc
2942|NC.PHP|35.980545|-120.606827|548.0|0.0|ncedc
2943|NC.PHR|36.373024|-120.818947|707.0|0.0|ncedc
2944|NC.PHS|35.823795|-121.053764|451.0|0.0|ncedc
2945|NC.PHSB|35.824039|-121.053932|475.0|0.0|ncedc
2946|NC.PIR|35.554401|-120.223343|471.0|0.0|ncedc
2947|NC.PJC|36.095879|-120.37162|403.0|0.0|ncedc
2948|NC.PJL|36.090462|-121.158112|240.0|0.0|ncedc
2949|NC.PJU|36.226974|-120.593521|925.0|0.0|ncedc
2950|NC.PKE|36.061031|-120.109634|244.0|0.0|ncedc
2951|NC.PKL|35.77298|-120.339943|422.0|0.0|ncedc
2952|NC.PKY|35.263828|-120.66658|101.0|0.0|ncedc
2953|NC.PKYB|35.263928|-120.667167|123.0|0.0|ncedc
2954|NC.PL11|35.97398|-120.551201|627.0|0.0|ncedc
2955|NC.PL11B|35.974468|-120.551582|659.0|0.0|ncedc
2956|NC.PL11C|35.974435|-120.551609|666.0|1.5|ncedc
2957|NC.PL21|35.974339|-120.551369|-1228.0|1855.0|ncedc
2958|NC.PL31|35.974339|-120.551369|-1388.0|2015.0|ncedc
2959|NC.PL41|35.974339|-120.551369|-1308.0|1935.0|ncedc
2960|NC.PLO|36.246326|-121.042953|251.0|0.0|ncedc
2961|NC.PLOB|36.24694|-121.04452|298.7|2.3|ncedc
2962|NC.PMC|35.725224|-120.370621|471.0|0.0|ncedc
2963|NC.PMG|35.429794|-120.520065|486.0|0.0|ncedc
2964|NC.PML|34.894722|-120.609268|468.0|0.0|ncedc
2965|NC.PMM|35.956329|-120.498489|751.0|0.0|ncedc
2966|NC.PMP|36.215664|-120.797394|754.0|0.0|ncedc
2967|NC.PMPB|36.215904|-120.801262|802.0|0.0|ncedc
2968|NC.PMR|35.784294|-120.236755|498.0|0.0|ncedc
